,main_galaxy,original_galaxy_gift,tech_level,consume_rate,owned_galaxy,owned_galaxy_num,owned_resource,civi_type,original_type,changing_type_times,back_type_times,malthusian_trap,out_resource_gala_num,extinct,original_turn,extinct_turn,living_turn,technology_explosion_times,reporting_self_times,reporting_others_times,galaxy_travel_times,galaxy_successful_times,taken_without_civi_times,coummunicate_times,direct_attacker_times,direct_attacked_times,direct_war_times,victory_better_times,victory_worse_times,lose_better_times,lose_worse_times,dark_forest_attacker,dark_forest_successful_attacker,dark_forest_attacked,dark_forest_survive_attacked,taken_merge_times,disasters_num,sign
273,16 49,2,1.3606729418804988,1.0202235454183271e-09,{},0,0,attack,hide,1,0,1,0,resource_out,35,38,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
274,35 25,1,3111.8487888517952,1167893.9010465376,{},0,0,hide,hide,0,0,0,4,merged,35,93,115,4,0,0,70,70,58,1,6,16,22,6,0,0,0,0,0,26,26,0,0,","
275,38 49,1,0.3208917860310071,9.551118006572394e-05,{},0,0,attack,communicate,1,0,1,0,resource_out,35,35,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,>
276,40 36,1,3.4421888425749,1.1461440305512257e-23,{},0,0,attack,attack,0,0,1,0,resource_out,35,47,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
277,42 49,3,46655.88632696582,1674547842805.0208,{},0,0,attack,communicate,1,0,1,205,resource_out,35,140,115,6,219,0,363,348,287,13,0,74,74,0,0,0,74,0,0,13,0,1,0,+
278,58 97,1,240.69693789109107,5.253192857645796e-65,{},0,0,attack,attack,0,0,1,1,resource_out,35,102,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<
279,59 67,5,2.2165049348229906,5.1570217732184986e-11,{},0,0,attack,communicate,1,0,1,0,resource_out,35,39,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<
280,92 82,1,1.410213730082048,1.081782617220336e-15,{},0,0,attack,attack,0,0,1,0,resource_out,35,41,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
281,22 96,2,0.5065393649375087,1.1184089144748658e-08,{},0,0,attack,attack,0,0,1,0,resource_out,36,38,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
282,37 90,3,2.0880322529915754,1.732987906708978e-17,{},0,0,communicate,communicate,0,0,0,0,DirectWar,36,43,114,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,^
283,52 11,2,15.65773839671369,8.182264112978262e-27,{},0,0,communicate,communicate,0,0,0,0,merged,36,53,114,3,11,0,18,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,h
284,57 73,3,0.7969021346577835,8.971553156615079e-14,{},0,0,attack,hide,1,0,1,0,resource_out,36,41,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
285,59 95,1,1.2196593703399317,2.940404648217433e-12,{},0,0,attack,hide,1,0,1,0,resource_out,36,40,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p
286,78 20,3,0.4308010773330354,9.397457667778326e-11,{},0,0,attack,communicate,1,0,1,0,resource_out,36,39,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
287,0 77,3,1.155769686167123,6.031882509983943e-20,{},0,0,attack,attack,0,0,1,0,resource_out,37,45,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
288,40 10,4,37.03287679240827,1.5879524693827035e-30,{},0,0,communicate,communicate,0,0,0,0,merged,37,62,113,4,75,0,53,53,52,7,0,0,0,0,0,0,0,0,0,0,0,1,0,>
289,56 97,2,1701.6841140016893,1514650995.1325915,{},0,0,attack,hide,1,0,1,55,resource_out,37,101,113,3,0,0,64,64,52,0,6,4,10,6,0,0,4,0,0,0,0,0,0,>
290,76 63,4,2.1763447690385074,6.641288165680036e-21,{},0,0,attack,communicate,1,0,1,0,resource_out,37,47,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
291,98 14,4,1.2715259777617953,5.213163806865549e-06,{},0,0,attack,communicate,1,0,1,0,resource_out,37,38,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,h
292,3 64,3,1.2460435635564486,7.068863790578776e-14,{},0,0,attack,hide,1,0,1,0,resource_out,38,43,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<
293,4 13,3,3.1003201908425733,1.5937256308458112e-31,{},0,0,attack,attack,0,0,1,0,resource_out,38,52,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
294,9 32,2,0.44488830027477294,5.279653014913022e-13,{},0,0,attack,communicate,1,0,1,0,resource_out,38,42,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
295,18 52,1,0.8433323744441226,3.5978911036360204e-14,{},0,0,attack,communicate,1,0,1,0,resource_out,38,43,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.
296,47 64,2,1.3360917031129713,1.6096408106891164e-10,{},0,0,attack,hide,1,0,1,0,resource_out,38,41,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
297,52 67,3,0.6610651020764396,0.00022806368795525863,{},0,0,attack,hide,1,0,1,0,resource_out,38,38,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,^
298,70 44,1,0.5293899657333119,8.239908282407708e-07,{},0,0,attack,attack,0,0,1,0,resource_out,38,39,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
299,78 5,3,9.632842376240372,1.4112818107696991e-16,{},0,0,hide,hide,0,0,0,0,DirectWar,38,48,112,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,|
300,85 79,1,0.8324866463841433,1.1032642274013342e-10,{},0,0,attack,hide,1,0,1,0,resource_out,38,41,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,>
301,93 72,1,4.705207587722535,8.89047434147474e-14,{},0,0,communicate,communicate,0,0,0,0,DirectWar,38,45,112,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2
302,2 97,1,1.2575611628705627,5.6188472486019445e-18,{},0,0,attack,attack,0,0,1,0,resource_out,39,47,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
303,9 93,5,20390.83850280113,313199668333.95386,{},0,0,attack,communicate,1,0,1,73,resource_out,39,104,111,6,229,0,155,154,118,0,0,54,54,0,0,0,33,0,0,200,187,0,0,+
304,20 95,1,1.473055007538294,4.6128342745101516e-06,{},0,0,attack,communicate,1,0,1,0,resource_out,39,40,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p
305,41 12,1,5.240747246668647,2.2138728573227197e-16,{},0,0,communicate,communicate,0,0,0,0,merged,39,46,111,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,|
306,47 59,3,0.6203309056107219,6.629933806529287e-12,{},0,0,attack,communicate,1,0,1,0,resource_out,39,43,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p
307,51 55,2,2814.7090699619603,206402956.94139194,{},0,0,attack,hide,1,0,1,65,resource_out,39,111,111,4,0,0,93,91,66,0,13,15,28,13,0,0,13,0,0,12,10,0,0,","
308,52 8,2,9475.361152859467,5270632290.979409,{},0,0,attack,hide,1,0,1,57,resource_out,39,96,111,4,0,0,70,70,50,0,14,12,26,14,0,0,7,0,0,41,41,0,0,s
309,68 43,4,0.8598162922963366,1.2795047241585708e-24,{},0,0,attack,communicate,1,0,1,0,resource_out,39,50,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
310,91 55,3,0.32442925483554647,0.0001589054165991554,{},0,0,attack,communicate,1,0,1,0,resource_out,39,39,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
311,95 67,2,0.8349372768496174,2.4397358540813767e-08,{},0,0,attack,attack,0,0,1,0,resource_out,39,41,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,h
312,15 25,2,49670.74514585532,804215322450.2739,{},0,0,attack,attack,0,0,1,82,resource_out,40,119,110,7,0,35,193,184,92,0,92,13,105,2,0,0,13,331,1,54,54,0,0,4
313,23 98,3,1.239554890547011,7.260940685239976e-12,{},0,0,attack,attack,0,0,1,0,resource_out,40,44,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
314,19 30,3,82732.9729820527,3353659398062.3735,{},0,0,attack,attack,0,0,1,82,resource_out,40,102,110,6,0,9,138,94,66,0,29,1,30,16,0,0,1,105,3,5,5,0,0,s
315,29 90,1,0.3384940402078,1.0714979778362789e-08,{},0,0,attack,communicate,1,0,1,0,resource_out,40,42,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,h
316,54 75,1,0.46181966215328224,1.4524033448185563e-12,{},0,0,attack,attack,0,0,1,0,resource_out,40,44,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
317,94 45,3,0.5538968283999642,8.769806165270834e-17,{},0,0,attack,communicate,1,0,1,0,resource_out,40,46,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
318,5 7,2,3902.3492256051086,72942484.82284041,{},0,0,attack,hide,1,0,1,61,resource_out,41,130,109,6,0,0,64,64,54,0,7,38,45,7,0,0,0,0,0,130,129,0,0,H
319,18 90,2,0.7845408007510142,4.6933998023139377e-11,{},0,0,attack,attack,0,0,1,0,resource_out,41,44,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
320,23 43,1,0.5455271631344099,6.135880040573291e-05,{},0,0,attack,hide,1,0,1,0,resource_out,41,41,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
321,45 90,1,0.36030248598204906,4.4606743416499513e-10,{},0,0,attack,hide,1,0,1,0,resource_out,41,44,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
322,97 76,3,4254.174542699849,133540085.84050536,{},0,0,attack,hide,1,0,1,50,resource_out,41,111,109,5,0,0,107,107,64,0,0,15,15,0,0,0,15,0,0,0,0,0,0,v
323,98 98,3,2.0550679602962036,9.969533039387456e-23,{},0,0,attack,hide,1,0,1,0,resource_out,41,54,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
324,17 17,1,1.1256808847208137,1.2723291710030502e-23,{},0,0,attack,communicate,1,0,1,0,resource_out,42,52,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,v
325,24 38,1,9.083955478548749,2.761903100550348e-25,{},0,0,hide,hide,0,0,0,0,DirectWar,42,56,108,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
326,48 73,3,0.8271774031502217,3.383178789193937e-14,{},0,0,attack,attack,0,0,1,0,resource_out,42,47,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
327,55 31,3,0.8141048258926947,1.829220693935718e-10,{},0,0,attack,hide,1,0,1,0,resource_out,42,45,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,^
328,65 75,1,3415.2690650277473,2612260842.090757,{},0,0,attack,attack,0,0,1,66,resource_out,42,89,108,6,0,23,109,87,54,0,46,4,50,15,0,0,4,257,8,31,31,0,0,1
329,75 87,1,2.1382970524017955,5.370065039828663e-08,{},0,0,attack,attack,0,0,1,0,resource_out,42,44,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
330,80 50,2,0.6435149424034827,9.939686336700149e-05,{},0,0,attack,communicate,1,0,1,0,resource_out,42,42,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
331,6 98,2,1.6726990924081337,3.046580691205561e-17,{},0,0,attack,hide,1,0,1,0,resource_out,43,50,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<
332,13 54,2,0.547125439396777,2.235250514180895e-06,{},0,0,attack,communicate,1,0,1,0,resource_out,43,44,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
333,33 70,3,5.25613197025806,1.54148467721616e-36,{},0,0,communicate,communicate,0,0,0,0,DirectWar,43,63,107,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4
334,53 35,4,0.3006814021298543,8.705839776391951e-07,{},0,0,attack,communicate,1,0,1,0,resource_out,43,44,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
335,70 23,2,9.001106586533089,3.024802538111931e-17,{},0,0,communicate,communicate,0,0,0,0,DarkForestAttack,43,52,107,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
336,84 15,2,1.7402411115613519,2.5239330729703427e-21,{},0,0,attack,hide,1,0,1,0,resource_out,43,54,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
337,99 71,2,3.2703654307272316,7.949217915816193e-08,{},0,0,hide,hide,0,0,0,0,DirectWar,43,45,107,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,o
338,2 80,1,0.6210447826127674,1.2291732735903487e-12,{},0,0,attack,attack,0,0,1,0,resource_out,44,48,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
339,12 51,2,0.757073539047044,5.034935028758631e-19,{},0,0,attack,hide,1,0,1,0,resource_out,44,52,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
340,34 54,3,1.513827055675165,1.038199276213133e-14,{},0,0,attack,communicate,1,0,1,0,resource_out,44,50,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
341,57 82,2,0.7910745804415468,6.190687552199004e-25,{},0,0,attack,hide,1,0,1,0,resource_out,44,55,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
342,61 3,1,0.6629232250115829,6.361187980470034e-07,{},0,0,attack,hide,1,0,1,0,resource_out,44,45,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.
343,61 27,1,70.99622473490697,1.136725186154135e-35,{},0,0,attack,hide,1,0,1,1,resource_out,44,74,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d
344,85 15,2,0.5632569888068709,4.0654489212121375e-05,{},0,0,attack,attack,0,0,1,0,resource_out,44,44,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
345,9 17,1,1.436408504147573,3.4782371020463946e-12,{},0,0,attack,hide,1,0,1,0,resource_out,45,49,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
346,19 72,4,0.40020202397429805,8.699822307344708e-11,{},0,0,attack,hide,1,0,1,0,resource_out,45,48,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
347,43 58,1,1.0525896983232097,1.7548845138662056e-12,{},0,0,attack,communicate,1,0,1,0,resource_out,45,49,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
348,45 99,3,3.110798562314573,2.5589878784413828e-24,{},0,0,hide,hide,0,0,0,0,DirectWar,45,57,105,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,v
349,88 84,1,3.6244032565570237,1.2331987889168913e-26,{},0,0,attack,hide,1,0,1,0,resource_out,45,59,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,v
350,54 95,3,0.44144538753444934,9.519863342127975e-13,{},0,0,attack,attack,0,0,1,0,resource_out,46,50,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
351,66 6,2,5150.4352432638825,6231602611.737393,{},0,0,attack,hide,1,0,1,35,resource_out,46,103,104,5,0,0,69,69,37,0,7,25,32,7,0,0,8,0,0,40,38,0,0,3
352,76 79,1,0.7083757519720377,4.425742023698606e-10,{},0,0,attack,communicate,1,0,1,0,resource_out,46,49,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
353,0 13,2,0.5330404594568146,6.618111187248732e-05,{},0,0,attack,communicate,1,0,1,0,resource_out,47,47,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
354,15 91,1,0.36377786750143654,3.402942112585615e-10,{},0,0,attack,hide,1,0,1,0,resource_out,47,50,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
355,26 80,2,0.804109038772385,1.4538476936250312e-16,{},0,0,attack,hide,1,0,1,0,resource_out,47,53,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,h
356,53 89,4,0.5701893760092326,3.5418105276169488e-09,{},0,0,attack,attack,0,0,1,0,resource_out,47,49,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,v
357,16 17,1,0.3029238812592372,1.658300510742131e-06,{},0,0,attack,hide,1,0,1,0,resource_out,48,49,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
358,59 67,5,0.5328137296347605,1.3386470577141562e-10,{},0,0,attack,communicate,1,0,1,0,resource_out,48,51,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
359,61 4,2,0.7072157029385664,3.705518179817561e-10,{},0,0,attack,attack,0,0,1,0,resource_out,48,51,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
360,67 24,3,0.6227302919660145,2.022583410655804e-20,{},0,0,attack,attack,0,0,1,0,resource_out,48,56,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
361,67 91,1,1.8506743442469353,1.11561721187157e-22,{},0,0,attack,hide,1,0,1,0,resource_out,48,58,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
362,89 96,3,9500.24589410663,388949898582.5431,{},0,0,attack,hide,1,0,1,61,resource_out,48,121,102,4,0,0,69,69,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,|
363,94 46,3,1.6517767133110937,1.5103874749431063e-16,{},0,0,attack,hide,1,0,1,0,resource_out,48,55,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
364,11 2,1,1.1194647581084516,2.5427410478571455e-36,{},0,0,attack,hide,1,0,1,0,resource_out,49,66,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
365,37 0,1,0.38158280719869525,4.921253191962975e-13,{},0,0,attack,communicate,1,0,1,0,resource_out,49,53,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
366,43 78,4,5357.361311964184,5702736143.349845,{},0,0,attack,attack,0,0,1,64,resource_out,49,107,101,7,0,11,106,83,63,0,20,5,25,5,0,0,5,151,0,2,2,0,0,<
367,47 59,3,1.2462256653624528,2.28199603318588e-10,{},0,0,attack,communicate,1,0,1,0,resource_out,49,52,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
368,50 55,2,12.680411177694925,1.882108607542509e-21,{},0,0,communicate,communicate,0,0,0,0,merged,49,65,101,2,18,0,43,43,24,13,0,21,21,0,0,0,21,0,0,0,0,0,0,","
369,64 90,1,0.5700881346157082,1.1559023915721328e-06,{},0,0,attack,hide,1,0,1,0,resource_out,49,50,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
370,84 50,5,0.8793446162251455,6.586409657344924e-24,{},0,0,attack,attack,0,0,1,0,resource_out,49,59,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
371,98 79,1,2.3328367087082698,3.442538552614578e-29,{},0,0,attack,communicate,1,0,1,0,resource_out,49,65,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
372,2 88,2,7.566519130360622,2.655294910607734e-17,{},0,0,hide,hide,0,0,0,0,DirectWar,50,60,100,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,|
373,9 35,1,0.5397021967050795,1.4616093871068767e-06,{},0,0,attack,hide,1,0,1,0,resource_out,50,51,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
374,31 40,1,2.6076252555348445,8.111084471953464e-27,{},0,0,attack,hide,1,0,1,0,resource_out,50,63,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
375,39 58,1,0.6029191952034104,7.634476240751664e-05,{},0,0,attack,hide,1,0,1,0,resource_out,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,^
376,45 28,5,0.6364223063829424,1.141060340183359e-08,{},0,0,attack,communicate,1,0,1,0,resource_out,50,52,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
377,69 30,2,1.7884156954061792,1.47135766059027e-12,{},0,0,attack,hide,1,0,1,0,resource_out,50,55,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
378,77 38,1,6326.32302106068,3355642361.981542,{},0,0,attack,hide,1,0,1,81,resource_out,50,133,100,5,0,0,117,106,87,0,0,7,7,0,0,0,7,0,0,0,0,0,0,+
379,23 84,4,3.8025670418200233,4.408953002485469e-15,{},0,0,attack,attack,0,0,0,0,DirectWar,51,58,99,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,v
380,62 4,3,0.6579922983767831,9.137888944686401e-29,{},0,0,attack,communicate,1,0,1,0,resource_out,51,64,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
381,83 46,1,0.3029283707535058,0.00015084039171672106,{},0,0,attack,attack,0,0,1,0,resource_out,51,51,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
382,86 14,1,0.5109858169193925,1.3827654940156475e-21,{},0,0,attack,hide,1,0,1,0,resource_out,51,60,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<
383,86 23,2,2.162989032325687,1.5802368869208702e-15,{},0,0,communicate,communicate,0,0,0,0,DirectWar,51,57,99,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,D
384,11 42,4,8667.292310876175,1620034728.746196,{},0,0,attack,attack,0,0,1,91,resource_out,52,122,98,4,0,14,144,101,79,0,38,3,41,16,0,0,3,245,19,69,67,0,0,D
385,5 86,1,10920.547040745356,10795575383.057838,{},0,0,attack,attack,0,0,1,96,resource_out,52,124,98,7,0,20,155,126,100,0,33,8,41,0,0,0,4,315,0,17,17,0,0,<
386,29 73,1,8572.983563034366,7585605051.675579,{},0,0,attack,hide,1,0,1,74,resource_out,52,134,98,4,0,0,105,105,86,0,1,15,16,1,0,0,14,0,0,11,11,0,0,+
387,45 29,5,3809.2550237339574,9.171821523571999e-18,{},0,0,attack,attack,0,0,0,0,merged,52,95,98,6,0,4,91,91,84,3,8,6,14,3,0,0,0,55,0,9,9,0,0,o
388,53 92,1,0.44525332841582255,5.118302610874856e-10,{},0,0,attack,attack,0,0,1,0,resource_out,52,55,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
389,18 48,4,0.8276085539707019,1.5568151812062533e-19,{},0,0,attack,attack,0,0,1,0,resource_out,53,61,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
390,45 49,1,0.9236020310577293,2.4583247257886116e-24,{},0,0,attack,attack,0,0,1,0,resource_out,53,63,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.
391,60 4,2,0.7765537937291485,3.8048173214735515e-10,{},0,0,attack,attack,0,0,1,0,resource_out,53,56,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
392,73 51,3,0.7427243276668882,7.0142886635348825e-12,{},0,0,attack,hide,1,0,1,0,resource_out,53,57,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,h
393,31 97,4,11802.735184202787,26300543674.788387,{},0,0,attack,attack,0,0,1,33,resource_out,54,113,96,5,0,29,152,123,46,0,77,15,92,1,0,0,15,189,0,5,5,0,0,_
394,42 80,2,28988.9138731255,12270042744.901628,{},0,0,attack,hide,1,0,1,113,resource_out,54,133,96,6,0,0,193,193,119,0,0,7,7,0,0,0,7,0,0,0,0,0,0,^
395,70 96,2,3906.5592986248193,94242975.44646782,{},0,0,attack,attack,0,0,1,97,resource_out,54,133,96,4,0,24,182,164,118,0,46,30,76,8,0,1,24,215,3,12,7,0,0,>
396,96 35,3,0.6648362183478331,1.3972100617331569e-14,{},0,0,attack,attack,0,0,1,0,resource_out,54,59,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
397,55 41,1,19294.188367861683,20094129708.01908,{},0,0,attack,attack,0,0,1,99,resource_out,55,126,95,6,0,9,140,116,75,0,41,67,108,31,1,0,7,143,16,214,212,0,0,","
398,57 32,1,2.188556844723377,1.1903207115106733e-13,{},0,0,attack,communicate,1,0,1,0,resource_out,55,61,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
399,61 41,2,0.3789542361773214,6.529113735302325e-07,{},0,0,attack,communicate,1,0,1,0,resource_out,55,56,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,h
400,85 48,2,7935.706331574226,5033990742.8592415,{},0,0,attack,attack,0,0,1,117,resource_out,55,135,95,4,0,12,149,137,120,0,17,5,22,1,0,0,5,106,0,0,0,0,0,d
401,95 36,3,0.49450073598865385,2.6520946227034746e-08,{},0,0,attack,communicate,1,0,1,0,resource_out,55,57,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
402,7 51,4,0.7055813070720919,5.7643065373660003e-11,{},0,0,attack,communicate,1,0,1,0,resource_out,56,59,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
403,22 44,1,0.8077383678418998,1.6560227537264902e-16,{},0,0,attack,communicate,1,0,1,0,resource_out,56,62,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
404,79 1,1,0.5779247790166829,0.000149886929807203,{},0,0,attack,attack,0,0,1,0,resource_out,56,56,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
405,1 60,2,1.5747014472634222,4.334971761572463e-16,{},0,0,attack,attack,0,0,1,0,resource_out,57,63,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,^
406,4 60,3,18846.730818518732,5101942413.048637,{},0,0,attack,attack,0,0,1,104,resource_out,57,132,93,8,0,7,158,113,103,0,10,3,13,3,0,0,1,82,2,7,5,0,0,_
407,22 51,2,0.5795021152861476,7.38405097908281e-09,{},0,0,attack,communicate,1,0,1,0,resource_out,57,59,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
